"Library\Main\Strings\Options.tr-TR.resx","AsynchronousuploadlimitLong","not-updated","When performing asynchronous uploads, Duplicati will create volumes that can be uploaded. To prevent Duplicati from generating too many volumes, this option limits the number of pending uploads. Set to zero to disable the limit",""
"Library\Main\Strings\Options.tr-TR.resx","AsynchronousuploadlimitShort","not-updated","The number of volumes to create ahead of time",""
"Library\Main\Strings\Options.tr-TR.resx","AsynchronousuploadLong","not-updated","By supplying this option, Duplicati will transmit files, while building volumes. This can shorten the time it takes to perform a backup, but requires more diskspace.",""
"Library\Main\Strings\Options.tr-TR.resx","AsynchronousuploadShort","not-updated","Transmit files on a separate thread",""
"Library\Main\Strings\Options.tr-TR.resx","AutocleanupLong","not-updated","If a backup is interrupted there will likely be partial files present on the backend. Using this flag, Duplicati will automatically remove such files when encountered.",""
"Library\Main\Strings\Options.tr-TR.resx","AutocleanupShort","not-updated","A flag indicating that Duplicati should remove unused files",""
"Library\Main\Strings\Options.tr-TR.resx","BackendlogdatabaseLong","not-updated","Use this option to specify a path to a file that will store information about backend operations. This option can be used to track down errors by comparing the backend state with the expected backend state.",""
"Library\Main\Strings\Options.tr-TR.resx","BackendlogdatabaseShort","not-updated","Database log of remote operations",""
"Library\Main\Strings\Options.tr-TR.resx","BackupprefixLong","not-updated","Any string used to prefix the filenames generated by Duplicati.",""
"Library\Main\Strings\Options.tr-TR.resx","BackupprefixShort","not-updated","Backup volume filename prefix",""
"Library\Main\Strings\Options.tr-TR.resx","BesteffortrestoreLong","not-updated","The restore process will stop if errors are detected to avoid restores with invalid data. Use this option to make Duplicati continue, even if some data is missing",""
"Library\Main\Strings\Options.tr-TR.resx","BesteffortrestoreShort","not-updated","Restore with errors",""
"Library\Main\Strings\Options.tr-TR.resx","CompressionmoduleLong","not-updated","Duplicati supports plugable compression modules. Use this option to select a module to use for compression. This is only applied when creating new volumes, when reading an existing file, the filename is used to select the compression module.",""
"Library\Main\Strings\Options.tr-TR.resx","CompressionmoduleShort","not-updated","Select what module to use for compression",""
"Library\Main\Strings\Options.tr-TR.resx","CreateverificationfileLong","not-updated","If the backup is encrypted, the remote backend cannot verify the backup contents without the password. If this option is activated, Duplicati stores an unencrypted file on the backend. The file is never read by Duplicati, but allows the remote server to verify the backup integrity without requiring a password. The file contains no sensitive information, only a list of files that are expected to exist on the backend and their respective hashes. This option only has an effect when creating a backup and when verifying a backup set.",""
"Library\Main\Strings\Options.tr-TR.resx","CreateverificationfileShort","not-updated","Create verification file on server",""
"Library\Main\Strings\Options.tr-TR.resx","DebugoutputLong","not-updated","Activating this option will make some error messages more verbose, which may help you track down a particular issue",""
"Library\Main\Strings\Options.tr-TR.resx","DebugoutputShort","not-updated","Enables debugging output",""
"Library\Main\Strings\Options.tr-TR.resx","DebugretryerrorsLong","not-updated","When an error occurs, Duplicati will silently retry, and only report the number of retries. Enable this option to have the error messages displayed when a retry is performed.",""
"Library\Main\Strings\Options.tr-TR.resx","DebugretryerrorsShort","not-updated","Show error messages when a retry is performed",""
"Library\Main\Strings\Options.tr-TR.resx","DisableautocreatefolderLong","not-updated","If Duplicati detects that the target folder is missing, it will create it automatically. Activate this option to prevent automatic folder creation.",""
"Library\Main\Strings\Options.tr-TR.resx","DisableautocreatefolderShort","not-updated","Disables automatic folder creation",""
"Library\Main\Strings\Options.tr-TR.resx","DisablefiletimecheckLong","not-updated","The operating system keeps track of the last time a file was written. Using this information, Duplicati can quickly determine if the file has been modified. If some application deliberately modifies this information, Duplicati won't work correctly unless this flag is set.",""
"Library\Main\Strings\Options.tr-TR.resx","DisablefiletimecheckShort","not-updated","Disable checks based on file time",""
"Library\Main\Strings\Options.tr-TR.resx","DisablemoduleLong","not-updated","Supply one or more module names, separated by commas to unload them",""
"Library\Main\Strings\Options.tr-TR.resx","DisablemoduleShort","not-updated","Disabled one or more modules",""
"Library\Main\Strings\Options.tr-TR.resx","DisableStreamingLong","not-updated","Enabling this option will disallow usage of the streaming interface, which means that transfer progress bars will not show, and bandwidth throttle settings will be ignored.",""
"Library\Main\Strings\Options.tr-TR.resx","DisableStreamingShort","not-updated","Disables use of the streaming transfer method",""
"Library\Main\Strings\Options.tr-TR.resx","DisabletimetoleranceLong","not-updated","When deciding if a full backup should be made or an old backup should be deleted, Duplicati will adjust the times by a small fraction to ensure that minor time differences do not interfer with expected operation. If the backup is set to produce a full backup each day, and a full backup is made at, say 12:00:01, and the backup is executed again at 12:00:00, a full day has not passed and thus an incremental backup is performed. To avoid this, Duplicati inserts a 1% tolerance (max 1 hour). Use this option to disable the tolerance, and use strict time checking",""
"Library\Main\Strings\Options.tr-TR.resx","DisabletimetoleranceShort","not-updated","Deactivates tolerance when comparing times",""
"Library\Main\Strings\Options.tr-TR.resx","DisableusndiffcheckLong","not-updated","If USN is enabled the USN numbers are used to find all changed files since last backup. Use this option to disable the use of USN numbers, which will make Duplicati investigate all source files. This option is primarily intended for testing and should not be disabled in a production environment. If USN is not enabled, this option has no effect.",""
"Library\Main\Strings\Options.tr-TR.resx","DisableusndiffcheckShort","not-updated","Disables changelist by USN numbers",""
"Library\Main\Strings\Options.tr-TR.resx","DontreadmanifestsLong","not-updated","This option will make sure the contents of the manifest file are not read. This also implies that file hashes are not checked either. Use only for disaster recovery.",""
"Library\Main\Strings\Options.tr-TR.resx","DontreadmanifestsShort","not-updated","An option that prevents verifying the manifests",""
"Library\Main\Strings\Options.tr-TR.resx","EnablemoduleLong","not-updated","Supply one or more module names, separated by commas to load them",""
"Library\Main\Strings\Options.tr-TR.resx","EnablemoduleShort","not-updated","Enables one or more modules",""
"Library\Main\Strings\Options.tr-TR.resx","EncryptionmoduleLong","not-updated","Duplicati supports plugable encryption modules. Use this option to select a module to use for encryption. This is only applied when creating new volumes, when reading an existing file, the filename is used to select the encryption module.",""
"Library\Main\Strings\Options.tr-TR.resx","EncryptionmoduleShort","not-updated","Select what module to use for encryption",""
"Library\Main\Strings\Options.tr-TR.resx","ExcludeemptyfoldersLong","not-updated","By setting this option to true, a folder which has no files that match the filter will be excluded from the backup",""
"Library\Main\Strings\Options.tr-TR.resx","ExcludeemptyfoldersShort","not-updated","Controls empty folder actions",""
"Library\Main\Strings\Options.tr-TR.resx","ExcludefilesattributesLong","not-updated","Use this option to exclude files with certain attributes. Use a comma separated list of attribute names to specify more that one. Possible values are: {0}",""
"Library\Main\Strings\Options.tr-TR.resx","ExcludefilesattributesShort","not-updated","Exclude files by attribute",""
"Library\Main\Strings\Options.tr-TR.resx","ExcludeLong","not-updated","Exclude files that match this filter. The filter is a ""file-globbing"" filter, much like commandline options. You can use ""*.txt"" to exclude all text files.",""
"Library\Main\Strings\Options.tr-TR.resx","ExcluderegexpLong","not-updated","Exclude files that match this filter. The filter is a regular expression filter. You can use ""(.*)\.txt"" to exclude all text files.",""
"Library\Main\Strings\Options.tr-TR.resx","ExcluderegexpShort","not-updated","Exclude files regular expression",""
"Library\Main\Strings\Options.tr-TR.resx","ExcludeShort","not-updated","Exclude files",""
"Library\Main\Strings\Options.tr-TR.resx","FiletorestoreLong","not-updated","By default, duplicati will restore all files in the backup. Use this option to restore only a subset of the files",""
"Library\Main\Strings\Options.tr-TR.resx","FiletorestoreShort","not-updated","A list of files to restore",""
"Library\Main\Strings\Options.tr-TR.resx","ForceLong","not-updated","When deleting old files, Duplicati will only write out what files are supposed to be deleted. Specify the ""force"" option to actually remove them.",""
"Library\Main\Strings\Options.tr-TR.resx","ForceShort","not-updated","Force the removal of files",""
"Library\Main\Strings\Options.tr-TR.resx","FullifmorethannincrementalsLong","not-updated","Use this option to limit the length of the backup chain to a certain number. The number supplied here indicates the maximum number of incrementals a chain can contain (not counting the root full backup)",""
"Library\Main\Strings\Options.tr-TR.resx","FullifmorethannincrementalsShort","not-updated","The max number of incrementals in a chain",""
"Library\Main\Strings\Options.tr-TR.resx","FullifolderthanLong","not-updated","If the last full backup is older than the duration supplied here, Duplicati will make a full backup, otherwise an incremental",""
"Library\Main\Strings\Options.tr-TR.resx","FullifolderthanShort","not-updated","The max duration between full backups",""
"Library\Main\Strings\Options.tr-TR.resx","FullifsourcefolderchangedLong","not-updated","It is not allowed to change the sourcefolder or the number of source folders. If this option is enabled, the backup will become a full backup if the source folders have changed, which will then start a new chain of backups with the new folder set. If --allow-sourcefolder-change is also set, a full backup is only issued if the number of of source folders have changed",""
"Library\Main\Strings\Options.tr-TR.resx","FullifsourcefolderchangedShort","not-updated","Run a full backup if the sourcefolder has changed",""
"Library\Main\Strings\Options.tr-TR.resx","FullLong","not-updated","When this flag is specified, Duplicati will make a full backup of all files, and ignore any incremental data.",""
"Library\Main\Strings\Options.tr-TR.resx","FullShort","not-updated","A flag used to force full backups",""
"Library\Main\Strings\Options.tr-TR.resx","GpgencryptionDeprecated","not-updated","Use --encryption-module=gpg instead",""
"Library\Main\Strings\Options.tr-TR.resx","GpgencryptionLong","not-updated","By default, Duplicati will use the AES encryption algorithm to encrypt the backup volumes, setting this flag makes Duplicati use the GNU Privacy Guard instead. GnuPG must be installed on the machine for this to work.",""
"Library\Main\Strings\Options.tr-TR.resx","GpgencryptionShort","not-updated","Use GnuPG for encryption",""
"Library\Main\Strings\Options.tr-TR.resx","IncludeLong","not-updated","Include files that match this filter. The filter is a ""file-globbing"" filter, much like commandline options. You can use ""*.txt"" to include all text files.",""
"Library\Main\Strings\Options.tr-TR.resx","IncluderegexpLong","not-updated","Include files that match this filter. The filter is a regular expression filter. You can use ""(.*)\.txt"" to include all text files.",""
"Library\Main\Strings\Options.tr-TR.resx","IncluderegexpShort","not-updated","Include files regular expression",""
"Library\Main\Strings\Options.tr-TR.resx","IncludeShort","not-updated","Include files",""
"Library\Main\Strings\Options.tr-TR.resx","ListverifyuploadsLong","not-updated","Some protocols, like FTP, and some servers have problems detecting an interrupted transfer and will assume that the transfer completed, even if it did not. If this option is enabled Duplicati will list the contents of the backend after each upload and verify that the file exists and has the expected size.",""
"Library\Main\Strings\Options.tr-TR.resx","ListverifyuploadsShort","not-updated","Verify uploads by listing contents",""
"Library\Main\Strings\Options.tr-TR.resx","LogfileLong","not-updated","Specifies the name of a while into which internal log information is written",""
"Library\Main\Strings\Options.tr-TR.resx","LogfileShort","not-updated","Log internal information",""
"Library\Main\Strings\Options.tr-TR.resx","LoglevelLong","not-updated","Specifies the amount of log information to write into the file specified by --log-file",""
"Library\Main\Strings\Options.tr-TR.resx","LoglevelShort","not-updated","Log information level",""
"Library\Main\Strings\Options.tr-TR.resx","MaxdownloadprsecondLong","not-updated","By setting this value you can limit how much bandwidth Duplicati consumes for downloads. Setting this limit can make the backups take longer, but will make Duplicati less intrusive.",""
"Library\Main\Strings\Options.tr-TR.resx","MaxdownloadprsecondShort","not-updated","Max number of bytes to download pr. second",""
"Library\Main\Strings\Options.tr-TR.resx","MaxuploadprsecondLong","not-updated","By setting this value you can limit how much bandwidth Duplicati consumes for uploads. Setting this limit can make the backups take longer, but will make Duplicati less intrusive.",""
"Library\Main\Strings\Options.tr-TR.resx","MaxuploadprsecondShort","not-updated","Max number of bytes to upload pr. second",""
"Library\Main\Strings\Options.tr-TR.resx","NoconnectionreuseLong","not-updated","Duplicati will attempt to perform multiple operations on a single connection, as this avoids repeated login attempts, and thus speeds up the process. This option can be used to ensure that each operation is performed on a seperate connection",""
"Library\Main\Strings\Options.tr-TR.resx","NoconnectionreuseShort","not-updated","Do not re-use connections",""
"Library\Main\Strings\Options.tr-TR.resx","NoencryptionLong","not-updated","If you store the backups on a local disk, and prefer that they are kept unencrypted, you can turn of encryption completely by using this switch.",""
"Library\Main\Strings\Options.tr-TR.resx","NoencryptionShort","not-updated","Disable encryption",""
"Library\Main\Strings\Options.tr-TR.resx","NumberofretriesLong","not-updated","If an upload or download fails, Duplicati will retry a number of times before failing. Use this to handle unstable network connections better.",""
"Library\Main\Strings\Options.tr-TR.resx","NumberofretriesShort","not-updated","Number of times to retry a failed transmission",""
"Library\Main\Strings\Options.tr-TR.resx","OldfilenamesDeprecated","not-updated","This option will be removed in the future but is included for the odd case where the new format breaks something",""
"Library\Main\Strings\Options.tr-TR.resx","OldfilenamesLong","not-updated","By setting this option the filenames generated by Duplicati will contain a time separator as well as a timezone component, which is not cross platform compatible",""
"Library\Main\Strings\Options.tr-TR.resx","OldfilenamesShort","not-updated","Uses the old filename format",""
"Library\Main\Strings\Options.tr-TR.resx","OpenfilepolicyLong","not-updated","If Duplicati encounters a file that is opened by another program, it will attempt to read whatever contents that are in the file. Since the file may be written during the backup, this can cause the backup to contain a partially written file. Use this option to disable this, omitting locked files from the backup. This option has no effect if a snapshot is active.",""
"Library\Main\Strings\Options.tr-TR.resx","OpenfilepolicyShort","not-updated","Determines how to handle open files",""
"Library\Main\Strings\Options.tr-TR.resx","PassphraseLong","not-updated","Supply a passphrase that Duplicati will use to encrypt the backup volumes, making them unreadable without the passphrase. This variable can also be supplied through the environment variable PASSPHRASE.",""
"Library\Main\Strings\Options.tr-TR.resx","PassphraseShort","not-updated","Passphrase used to encrypt backups",""
"Library\Main\Strings\Options.tr-TR.resx","QuotasizeLong","not-updated","This value can be used to set a known upper limit on the amount of space a backend has. If the backend reports the size itself, this value is ignored",""
"Library\Main\Strings\Options.tr-TR.resx","QuotasizeShort","not-updated","A reported maximum storage",""
"Library\Main\Strings\Options.tr-TR.resx","RestoretimeLong","not-updated","By default, Duplicati will restore files from the most recent backup, use this option to select another item. You may use relative times, like ""-2M"" for a backup from two months ago.",""
"Library\Main\Strings\Options.tr-TR.resx","RestoretimeShort","not-updated","The time to restore files",""
"Library\Main\Strings\Options.tr-TR.resx","RetrydelayLong","not-updated","After a failed transmission, Duplicati will wait a short period before attempting again. This is usefull if the network drops out occasionally during transmissions.",""
"Library\Main\Strings\Options.tr-TR.resx","RetrydelayShort","not-updated","Time to wait between retries",""
"Library\Main\Strings\Options.tr-TR.resx","ShortfilenamesDeprecated","not-updated","Duplicati now uses a filename format that is portable across all operating systems, so this option should not be used and will be removed in the future",""
"Library\Main\Strings\Options.tr-TR.resx","ShortfilenamesLong","not-updated","If the filesystem does not support the long filenames that Duplicati uses, this switch will change the time to be a much more compact, but hard to read format. It will also make the default prefix ""dpl"".",""
"Library\Main\Strings\Options.tr-TR.resx","ShortfilenamesShort","not-updated","Use short filenames",""
"Library\Main\Strings\Options.tr-TR.resx","SignaturecachepathLong","not-updated","If this path is supplied, Duplicati will store all signature files here, so re-downloads can be avoided.",""
"Library\Main\Strings\Options.tr-TR.resx","SignaturecachepathShort","not-updated","A path to temporary storage",""
"Library\Main\Strings\Options.tr-TR.resx","SignaturecontrolfilesLong","not-updated","Supply a list of files separated with semicolons, that will be added to each backup. The Duplicati GUI program uses this to store the setup database with each backup.",""
"Library\Main\Strings\Options.tr-TR.resx","SignaturecontrolfilesShort","not-updated","A list of control files to embed in the backups",""
"Library\Main\Strings\Options.tr-TR.resx","SkipfilehashchecksLong","not-updated","If the hash for the volume does not match, Duplicati will refuse to use the backup. Supply this flag to allow Duplicati to proceed anyway.",""
"Library\Main\Strings\Options.tr-TR.resx","SkipfilehashchecksShort","not-updated","Set this flag to skip hash checks",""
"Library\Main\Strings\Options.tr-TR.resx","SkipfileslargerthanLong","not-updated","This option allows you to exclude files that are larger than the given value. Use this to prevent backups becoming extremely large.",""
"Library\Main\Strings\Options.tr-TR.resx","SkipfileslargerthanShort","not-updated","A size string that limits the size of files being backed up",""
"Library\Main\Strings\Options.tr-TR.resx","SnapshotpolicyLong","not-updated","This settings controls the usage of snapshots, which allows Duplicati to backup files that are locked by other programs. If this is set to ""off"", Duplicati will not attempt to create a disk snapshot. Setting this to ""auto"" makes Duplicati attempt to create a snapshot, and fail silently if that was not allowed or supported. A setting of ""on"" will also make Duplicati attempt to create a snapshot, but will produce a warning message in the log if it fails. Setting it to ""required"" will make Duplicati abort the backup if the snapshot creation fails. On windows this uses the Volume Shadow Copy Services (VSS) and requires administrative privileges. On linux this uses Logical Volume Management (LVM) and requires root privileges.",""
"Library\Main\Strings\Options.tr-TR.resx","SnapshotpolicyShort","not-updated","Controls the use of disk snapshots",""
"Library\Main\Strings\Options.tr-TR.resx","SortedfilelistLong","not-updated","The list of files to back up is normally processed in a random fashion to ensure that all files have an equal probability of being processed. Use this setting to process the files in alphabetical order instead",""
"Library\Main\Strings\Options.tr-TR.resx","SortedfilelistShort","not-updated","Sort the list of files",""
"Library\Main\Strings\Options.tr-TR.resx","SymlinkpolicyLong","not-updated","Using this option to handle symlinks different. The ""{0}"" option will simply record a symlink with its name and destination, and a restore will recreate the symlink as a link. Use the option ""{1}"" to ignore all symlinks and not store any information about them. Previous versions of Duplicati used the setting ""{2}"", which will cause symlinked files to be included and restore as normal files.",""
"Library\Main\Strings\Options.tr-TR.resx","SymlinkpolicyShort","not-updated","Symlink handling",""
"Library\Main\Strings\Options.tr-TR.resx","SynchronousuploadLong","not-updated","Duplicati will upload files while scanning the disk and producing volumes, which usually makes the backup faster. Use this flag to turn the behavior off, so that Duplicati will wait for each volume to complete.",""
"Library\Main\Strings\Options.tr-TR.resx","SynchronousuploadShort","not-updated","Upload files synchronously",""
"Library\Main\Strings\Options.tr-TR.resx","TempdirLong","not-updated","Duplicati will use the system default temporary folder. This option can be used to supply an alternative folder for temporary storage.",""
"Library\Main\Strings\Options.tr-TR.resx","TempdirShort","not-updated","Temporary storage folder",""
"Library\Main\Strings\Options.tr-TR.resx","ThreadpriorityLong","not-updated","Selects another thread priority for the process. Use this to set Duplicati to be more or less CPU intensive.",""
"Library\Main\Strings\Options.tr-TR.resx","ThreadpriorityShort","not-updated","Thread priority",""
"Library\Main\Strings\Options.tr-TR.resx","TimeseparatorDeprecated","not-updated","Duplicati no longer uses a time separator for the filenames so this option is useless",""
"Library\Main\Strings\Options.tr-TR.resx","TimeseparatorLong","not-updated","Per default, Duplicati will use the colon "":"" character to separate the time fields in the filename. However, on some filesystem, notably windows, this character is not allowed. Use this option to use another character.",""
"Library\Main\Strings\Options.tr-TR.resx","TimeseparatorShort","not-updated","Backup volume filename timeseparator",""
"Library\Main\Strings\Options.tr-TR.resx","TotalsizeLong","not-updated","This option can place an upper limit on the total size of each backup. Note that if this flag is specified the backup may not contain all files, even for a full backup.",""
"Library\Main\Strings\Options.tr-TR.resx","TotalsizeShort","not-updated","The number of bytes generated by each backup run",""
"Library\Main\Strings\Options.tr-TR.resx","UploadUnchangedBackupsLong","not-updated","If no files have changed, Duplicati will not upload a backup set. If the backup data is used to verify that a backup was executed, this option will make Duplicati upload a backupset even if it is empty",""
"Library\Main\Strings\Options.tr-TR.resx","UploadUnchangedBackupsShort","not-updated","Upload empty backup files",""
"Library\Main\Strings\Options.tr-TR.resx","UsnpolicyLong","not-updated","This settings controls the usage of NTFS USN numbers, which allows Duplicati to obtain a list of files and folders much faster. If this is set to ""off"", Duplicati will not attempt to use USN. Setting this to ""auto"" makes Duplicati attempt to use USN, and fail silently if that was not allowed or supported. A setting of ""on"" will also make Duplicati attempt to use USN, but will produce a warning message in the log if it fails. Setting it to ""required"" will make Duplicati abort the backup if the USN usage fails. This feature is only supported on Windows and requires administrative privileges.",""
"Library\Main\Strings\Options.tr-TR.resx","UsnpolicyShort","not-updated","Controls the use of NTFS Update Sequence Numbers",""
"Library\Main\Strings\Options.tr-TR.resx","VerificationLevelLong","not-updated","Use this option to change the level of verifiation done by the verify command. The setting ""manifest"" will only verify the manifest chain. The settings ""signature"" will also download and verify all signature files. The setting ""full"", will download all files, including content files, and verify that they are unchanged.",""
"Library\Main\Strings\Options.tr-TR.resx","VerificationLevelShort","not-updated","Level of verification",""
"Library\Main\Strings\Options.tr-TR.resx","VolsizeLong","not-updated","This option can change the default volume size. Changing the size can be usefull if the backend has a limit on the size of each individual file",""
"Library\Main\Strings\Options.tr-TR.resx","VolsizeShort","not-updated","A size string that limits the size of the volumes",""
"Library\Main\Strings\Options.tr-TR.resx","VssexcludewritersLong","not-updated","Use this option to exclude faulty writers from a snapshot. This is equivalent to the -wx flag of the vshadow.exe tool, except that it only accepts writer class GUIDs, and not component names or instance GUIDs. Multiple GUIDs must be separated with a semicolon, and most forms of GUIDs are allowed, including with and without curly braces.",""
"Library\Main\Strings\Options.tr-TR.resx","VssexcludewritersShort","not-updated","A semicolon separated list of guids of VSS writers to exclude (Windows only)",""
"Library\Main\Strings\Options.tr-TR.resx","VssusemappingLong","not-updated","Activate this option to map VSS snapshots to a drive (similar to SUBST, using Win32 DefineDosDevice). This will create temporary drives that are then used to access the contents of a snapshot. This workaround can speed up file access on Windows XP.",""
"Library\Main\Strings\Options.tr-TR.resx","VssusemappingShort","not-updated","Map snapshots to a drive (Windows only)",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","CreateFolderError","not-updated","Failed to create folder: ""{0}"", Error message: {1}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","DeletedFilenameError","not-updated","An error occured while determining file status, filename: {0}, folder name:{1}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","DeleteFileError","not-updated","Failed to delete file: ""{0}"", Error message: {1}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","DeleteFolderError","not-updated","Failed to remove folder: ""{0}"", Error message: {1}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","FailedToSetFileWriteTime","not-updated","Failed to set the write time for the file: {0}.
Error message: {1}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","FailedToSetFolderWriteTime","not-updated","Failed to set the write time for the folder: {0}.
Error message: {1}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","FileChangedWhileReadError","not-updated","The file {0} changed while being backed up, omitting file from backup set",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","FileChangedWhileReadWarning","not-updated","The file {0} changed while being backed up, this may result in a broken file",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","FileProcessError","not-updated","Failed to process file: {0}. Error message: {1}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","FileShouldBePartialError","not-updated","The file {0} was marked as partial in a previous volume, but is not marked partial in the current volume",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","FileToDeleteMissingError","not-updated","File marked for deletion did not exist: {0}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","FolderModificationTimeReadError","not-updated","Failed to read the file modification timestamp for: {0}.
Error message: {1}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","FolderToDeleteMissingError","not-updated","Folder was marked for deletion, but did not exist: {0}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","InternalPathMappingError","not-updated","An internal error occured. The path {0} is not a subpath of any of the source folders: {1}.",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","InvalidPartialFileEntry","not-updated","The partial file record for {0} does not match the file",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","InvalidPartialRecordError","not-updated","The partial record file is invalid",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","InvalidRelFilenameError","not-updated","Invalid filename detected: {0}, source folders: {1}, error message: {2}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","InvalidTimeStampError","not-updated","The timestamp information for file {0} could not be read: {1}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","MultipassUsageError","not-updated","Multi pass is not initialized",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","PartialFileAddedLogMessage","not-updated","File {0} is partial from byte offset {1}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","PartialFileIncompleteWarning","not-updated","The partial file {0} was not completed",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","PartialLeftoverDeleteError","not-updated","Failed to clean up the partial incomplete file {0}, error message: {1}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","RestoreFileError","not-updated","Failed to restore file: ""{0}"", Error message: {1}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","RestoreFolderDeltaError","not-updated","Folder did not exist on restore by delta: {0}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","RestoreFolderMissingError","not-updated","Folder did not exist on restore: {0}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","SnapshotFailedError","not-updated","Failed to create a snapshot: {0}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","SymlinkReadError","not-updated","The symlink information for {0} could not be read: {1}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","UsnDisposeFailedWarning","not-updated","Failed to dispose USN helper: {0}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","UsnFailedError","not-updated","Failed to read USN data: {0}",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","UsnJournalIdChangedWarning","not-updated","The USN journalId for volume {0} was changed from {1} to {2}, performing full file compare",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","UsnNotSupportedOnLinuxError","not-updated","USN is not supported on Linux",""
"Library\Main\Strings\RSyncDir.tr-TR.resx","UsnNumberingFaultWarning","not-updated","The stored USN number for volume {0} is {1} but the current USN is {2}, performing full file compare",""
"Library\Modules\Builtin\Strings\ConsolePasswordInput.tr-TR.resx","ConfirmPassphrasePrompt","not-updated","Confirm passphrase",""
"Library\Modules\Builtin\Strings\ConsolePasswordInput.tr-TR.resx","Description","not-updated","This module will ask the user for a encryption password on the commandline unless encryption is disabled or the password is supplied by other means",""
"Library\Modules\Builtin\Strings\ConsolePasswordInput.tr-TR.resx","Displayname","not-updated","Password prompt",""
"Library\Modules\Builtin\Strings\ConsolePasswordInput.tr-TR.resx","EmptyPassphraseError","not-updated","Empty passphrases are not allowed",""
"Library\Modules\Builtin\Strings\ConsolePasswordInput.tr-TR.resx","EnterPassphrasePrompt","not-updated","Enter passphrase",""
"Library\Modules\Builtin\Strings\ConsolePasswordInput.tr-TR.resx","PassphraseMismatchError","not-updated","The passphrases do not match",""
"Library\Modules\Builtin\Strings\HttpOptions.tr-TR.resx","Description","not-updated","This module exposes a number of properties that can be used to change the way http requests are issued",""
"Library\Modules\Builtin\Strings\HttpOptions.tr-TR.resx","DescriptionAcceptAnyCertificateLong","not-updated","Use this option to accept any server certificate, regardless of what errors it may have. Please use --accept-specified-ssl-hash instead, whenever possible.",""
"Library\Modules\Builtin\Strings\HttpOptions.tr-TR.resx","DescriptionAcceptAnyCertificateShort","not-updated","Accept any server certificate",""
"Library\Modules\Builtin\Strings\HttpOptions.tr-TR.resx","DescriptionAcceptHashLong","not-updated","If your server certificate is reported as invalid (eg. with self-signed certificates), you can supply the certificate hash to approve it anyway. The hash value must be entered in hex format without spaces.",""
"Library\Modules\Builtin\Strings\HttpOptions.tr-TR.resx","DescriptionAcceptHashShort","not-updated","Optionally accept a known SSL certificate",""
"Library\Modules\Builtin\Strings\HttpOptions.tr-TR.resx","DisableExpect100Long","not-updated","The default HTTP request has the header ""Expect: 100-Continue"" attached, which allows some optimizations when authenticating, but also breaks some web servers, causing them to report ""417 - Expectation failed""",""
"Library\Modules\Builtin\Strings\HttpOptions.tr-TR.resx","DisableExpect100Short","not-updated","Disable the expect header",""
"Library\Modules\Builtin\Strings\HttpOptions.tr-TR.resx","DisableNagleLong","not-updated","By default the http requests use the RFC 896 nagling algorithm to support transfer of small packages more effeciently.",""
"Library\Modules\Builtin\Strings\HttpOptions.tr-TR.resx","DisableNagleShort","not-updated","Disable nagling",""
"Library\Modules\Builtin\Strings\HttpOptions.tr-TR.resx","DisplayName","not-updated","Configure http requests",""
"Library\SharpRSync\Strings\ChecksumFile.tr-TR.resx","EndofstreamBeforeSignatureError","not-updated","End of stream occured while reading initial 4 bytes of signature file",""
"Library\SharpRSync\Strings\ChecksumFile.tr-TR.resx","EndofstreamInBlocksizeError","not-updated","End of stream occured while reading blocksize in signature file",""
"Library\SharpRSync\Strings\ChecksumFile.tr-TR.resx","EndofstreamInStronglenError","not-updated","End of stream occured while reading stronglen in signature file",""
